
         3      2422         0         1
      1688 2.797992270389384+1 1.601833308322832+1 0.000000000000000+0
      1689 2.798811177307163+1 1.501411403765189+1 0.000000000000000+0
      1690 2.797589857248878+1 1.400955286785634+1 0.000000000000000+0
      1691 2.798756153091115+1 1.300398226178572+1 0.000000000000000+0
      1692 2.799299744000001+1 1.199999906363561+1 0.000000000000000+0
      1693 2.800385991733902+1 1.100188270481016+1 0.000000000000000+0
      1694 2.800488702560976+1 1.000142258712351+1 0.000000000000000+0
      1695 2.800413830080838+1 9.000979471351922+0 0.000000000000000+0
      1696 2.799299744000001+1 7.999998427158674+0 0.000000000000000+0
      1697 2.799299744000001+1 6.999998160273822+0 0.000000000000000+0
      1698 2.799299744000001+1 5.999997805100266+0 0.000000000000000+0
      1699 2.799299861108018+1 4.999979387660570+0 0.000000000000000+0
      1700 2.799304394992639+1 3.999807233251427+0 0.000000000000000+0
      1701 2.799337991172791+1 2.999232841139967+0 0.000000000000000+0
      1702 2.799451004110420+1 1.998220434522028+0 0.000000000000000+0
      1703 2.799687975313432+1 9.971733155307453-1 0.000000000000000+0
      1704 2.497134074533210+1 2.917160294372645+1 0.000000000000000+0
      1705 2.589888170960797+1 2.907167812820034+1 0.000000000000000+0
      1706 2.691731161414602+1 2.902100425669958+1 0.000000000000000+0
      1707 2.796695479237674+1 2.900482365139272+1 0.000000000000000+0
      1708 2.393198132589028+1 2.856667858902125+1 0.000000000000000+0
      1709 2.369915364470400+1 2.773195551931210+1 0.000000000000000+0
      1710 2.340273031968180+1 2.684357224836991+1 0.000000000000000+0
      1711 2.316446755215485+1 2.591572382599275+1 0.000000000000000+0
      1712 2.294061136524580+1 2.496753061869681+1 0.000000000000000+0
      1713 2.260582238514057+1 2.403632496441851+1 0.000000000000000+0
      1714 2.232325274480245+1 2.309686521599792+1 0.000000000000000+0
      1715 2.205997675665658+1 2.216441219255999+1 0.000000000000000+0
      1716 2.179407060205132+1 2.123253056918196+1 0.000000000000000+0
      1717 2.150949814138061+1 2.031220241560143+1 0.000000000000000+0
      1718 2.120954113920077+1 1.939580818278270+1 0.000000000000000+0
      1719 2.092132413884792+1 1.847638575834937+1 0.000000000000000+0
      1720 2.065394944454135+1 1.754581798362069+1 0.000000000000000+0
      1721 2.036153742420699+1 1.661253678497840+1 0.000000000000000+0
      1722 2.006757838521314+1 1.568821799189833+1 0.000000000000000+0
      1723 1.976943756867673+1 1.476623528045493+1 0.000000000000000+0
      1724 1.948963123782883+1 1.382659409970812+1 0.000000000000000+0
      1725 1.921137013272158+1 1.289320133079084+1 0.000000000000000+0
      1726 1.893599188648588+1 1.194753031577447+1 0.000000000000000+0
      1727 1.865002515821649+1 1.101275838663005+1 0.000000000000000+0
      1728 1.772007519547719+1 8.292037138368190+0 0.000000000000000+0
      1729 1.804769785347811+1 9.177417118156262+0 0.000000000000000+0
      1730 1.835403227529677+1 1.008277327609471+1 0.000000000000000+0
      1731 5.161441096896310+1 6.531353654790896+0 0.000000000000000+0
      1732 5.224455205078744+1 6.820371340832800+0 0.000000000000000+0
      1733 5.300118982173656+1 1.113900692405747+1 0.000000000000000+0
      1734 5.308733948799628+1 1.002861084890554+1 0.000000000000000+0
      1735 5.303933488031168+1 8.966689069348030+0 0.000000000000000+0
      1736 5.299136551201874+1 7.926939076254574+0 0.000000000000000+0
      1737 5.314360378992162+1 6.918461333021508+0 0.000000000000000+0
      1738 5.319035037662738+1 5.929999005772150+0 0.000000000000000+0
      1739 5.229654881010140+1 5.879164865362090+0 0.000000000000000+0
      1740 5.147187378889060+1 5.829250905362048+0 0.000000000000000+0
      1741 5.068722493094760+1 6.085972282469534+0 0.000000000000000+0
      1742 5.110932270864104+1 6.976681100000836+0 0.000000000000000+0
      1743 5.184620690083358+1 7.789913906858618+0 0.000000000000000+0
      1744 5.203924913188842+1 8.918207549381631+0 0.000000000000000+0
      1745 5.219726210248986+1 9.897326165428691+0 0.000000000000000+0
      1746 5.229931304600994+1 1.069048527184110+1 0.000000000000000+0
      1747 5.325671730142552+1 1.203977824091895+1 0.000000000000000+0
      1748 5.278145531453614+1 1.290735643124005+1 0.000000000000000+0
      1749 5.037894037237832+1 5.139462601250700+0 0.000000000000000+0
      1750 5.130416632152472+1 4.965172291414258+0 0.000000000000000+0
      1751 5.223030794025592+1 4.937537439916518+0 0.000000000000000+0
      1752 5.316183675238500+1 4.958542314816846+0 0.000000000000000+0
      1753 5.358507210516064+1 1.775150033942114+1 0.000000000000000+0
      1754 5.430277444888096+1 1.778793803012842+1 0.000000000000000+0
      1755 5.429003955894304+1 1.692176986718681+1 0.000000000000000+0
      1756 5.420539041142738+1 1.600946744286856+1 0.000000000000000+0
      1757 5.409644241115370+1 1.504178286981147+1 0.000000000000000+0
      1758 5.399663574861170+1 1.403974500816392+1 0.000000000000000+0
      1759 5.393406035217248+1 1.300894252375365+1 0.000000000000000+0
      1760 5.410318416130518+1 1.203688241588527+1 0.000000000000000+0
      1761 5.404300568240644+1 1.105983183713668+1 0.000000000000000+0
      1762 5.405658548699158+1 1.002646602315048+1 0.000000000000000+0
      1763 5.404211757822804+1 8.996686980439122+0 0.000000000000000+0
      1764 5.403666511956172+1 7.978687647690580+0 0.000000000000000+0
      1765 5.409796028890402+1 6.972497041090024+0 0.000000000000000+0
      1766 5.412676554394946+1 5.966001113857280+0 0.000000000000000+0
      1767 5.411525442219148+1 4.974357406241732+0 0.000000000000000+0
      1768 5.405354434793970+1 1.936032815642991+1 0.000000000000000+0
      1769 5.408522088951142+1 1.859253180163667+1 0.000000000000000+0
      1770 5.344138915280338+1 1.702314390730844+1 0.000000000000000+0
      1771 4.944518770623030+1 5.401798353209970+0 0.000000000000000+0
      1772 4.984779228780294+1 6.376850830725058+0 0.000000000000000+0
      1773 5.028404030075112+1 7.298274805926134+0 0.000000000000000+0
      1774 5.079032056274022+1 8.196072974483481+0 0.000000000000000+0
      1775 5.108066286002622+1 9.185592059660101+0 0.000000000000000+0
      1776 5.134169066128180+1 1.015161538792628+1 0.000000000000000+0
      1777 5.165130348639980+1 1.106926900407374+1 0.000000000000000+0
      1778 5.219979234979910+1 1.189408908385927+1 0.000000000000000+0
      1779 5.294351516324062+1 1.410072252217368+1 0.000000000000000+0
      1780 5.310540037677826+1 1.515494360268922+1 0.000000000000000+0
      1781 5.327839709594290+1 1.613464889329874+1 0.000000000000000+0
      1782 3.633990618689710+1 7.355662249564764+0 0.000000000000000+0
      1783 3.567027250205235+1 7.529432130724764+0 0.000000000000000+0
      1784 3.658251319899460+1 6.709261427565926+0 0.000000000000000+0
      1785 3.570261407749899+1 6.683296252748306+0 0.000000000000000+0
      1786 3.593482051373491+1 8.343429289844034+0 0.000000000000000+0
      1787 3.677949535923847+1 7.859640787999172+0 0.000000000000000+0
      1788 3.745937266409069+1 7.054852625204272+0 0.000000000000000+0
      1789 3.828926584746445+1 6.751635754695698+0 0.000000000000000+0
      1790 3.576867162359440+1 5.797736517491846+0 0.000000000000000+0
      1791 3.670121619772369+1 5.837226029967554+0 0.000000000000000+0
      1792 3.763492829567519+1 5.983286637163428+0 0.000000000000000+0
      1793 3.860987241708202+1 5.984891488705284+0 0.000000000000000+0
      1794 3.964442291236201+1 6.267140044270716+0 0.000000000000000+0
      1795 3.626319651965680+1 9.270459301785467+0 0.000000000000000+0
      1796 3.720036378025887+1 8.658244279849594+0 0.000000000000000+0
      1797 3.803896404487264+1 7.912581596216808+0 0.000000000000000+0
      1798 3.890588956076603+1 7.216057358458930+0 0.000000000000000+0
      1799 4.068005315662087+1 5.778627161966274+0 0.000000000000000+0
      1800 4.146277283587482+1 5.150599034171472+0 0.000000000000000+0
      1801 3.483793346569495+1 5.826488800215058+0 0.000000000000000+0
      1802 3.480474912400142+1 6.756057912829266+0 0.000000000000000+0
      1803 3.483024645219856+1 7.674786948716412+0 0.000000000000000+0
      1804 3.499086800540114+1 8.592062708717837+0 0.000000000000000+0
      1805 3.520211650367017+1 9.551989448213263+0 0.000000000000000+0
      1806 3.535379768655083+1 1.057268758755980+1 0.000000000000000+0
      1807 3.517269103337446+1 1.164885140219055+1 0.000000000000000+0
      1808 3.516356372174440+1 1.277419258513344+1 0.000000000000000+0
      1809 3.594428385522200+1 1.235141668475162+1 0.000000000000000+0
      1810 3.611952662294339+1 1.144257716490398+1 0.000000000000000+0
      1811 3.663889460379760+1 1.036710594318681+1 0.000000000000000+0
      1812 3.769494212964930+1 9.521816235126291+0 0.000000000000000+0
      1813 3.862636174727982+1 8.719170153523352+0 0.000000000000000+0
      1814 3.951178166017028+1 7.958534197063818+0 0.000000000000000+0
      1815 4.034144352633156+1 7.162781674339516+0 0.000000000000000+0
      1816 4.126106213173924+1 6.530110423475446+0 0.000000000000000+0
      1817 4.213455515200621+1 5.850616521190634+0 0.000000000000000+0
      1818 3.479121251328344+1 1.364656351782577+1 0.000000000000000+0
      1819 3.408212921790804+1 1.456832004815449+1 0.000000000000000+0
      1820 3.397552443427817+1 1.368095029526419+1 0.000000000000000+0
      1821 3.409792272007910+1 1.274375036566296+1 0.000000000000000+0
      1822 3.417466417465170+1 1.172671407303760+1 0.000000000000000+0
      1823 3.421834739138620+1 1.070917354500610+1 0.000000000000000+0
      1824 3.413828564685962+1 9.715814606693861+0 0.000000000000000+0
      1825 3.401219442244823+1 8.749982225077565+0 0.000000000000000+0
      1826 3.390995862728038+1 7.796224413826046+0 0.000000000000000+0
      1827 3.388124661340880+1 6.844359698259030+0 0.000000000000000+0
      1828 3.389438216672782+1 5.888671863353976+0 0.000000000000000+0
      1829 4.433096812066356+1 5.631709835855860+0 0.000000000000000+0
      1830 4.409275482199838+1 4.850900352631498+0 0.000000000000000+0
      1831 4.302491406368309+1 5.108387720564278+0 0.000000000000000+0
      1832 4.222031930131861+1 4.746038360471814+0 0.000000000000000+0
      1833 4.046459721887376+1 5.002762187603050+0 0.000000000000000+0
      1834 3.966300814761720+1 5.131864774398400+0 0.000000000000000+0
      1835 3.871950770867005+1 5.026472230685654+0 0.000000000000000+0
      1836 3.775941293683588+1 4.981044310500518+0 0.000000000000000+0
      1837 3.680045860226597+1 4.909329212674916+0 0.000000000000000+0
      1838 3.583816519033500+1 4.874180161643552+0 0.000000000000000+0
      1839 3.487677690429649+1 4.886129351579302+0 0.000000000000000+0
      1840 3.392735913358628+1 4.929340934918188+0 0.000000000000000+0
      1841 3.400322260924162+1 1.535385353005516+1 0.000000000000000+0
      1842 4.679274154662832+1 4.575116453484354+0 0.000000000000000+0
      1843 4.602005952279622+1 4.729775911654444+0 0.000000000000000+0
      1844 4.509158185164328+1 4.873553947316082+0 0.000000000000000+0
      1845 4.358627344785221+1 6.005093089321258+0 0.000000000000000+0
      1846 3.293218223731266+1 1.869191274045065+1 0.000000000000000+0
      1847 3.348187682429885+1 1.805466836276345+1 0.000000000000000+0
      1848 3.384829003336224+1 1.725555938155219+1 0.000000000000000+0
      1849 3.422931812390410+1 1.637655593329436+1 0.000000000000000+0
      1850 3.477107226179197+1 1.553261075771204+1 0.000000000000000+0
      1851 3.513531536836676+1 1.449578945090265+1 0.000000000000000+0
      1852 3.584265297838793+1 1.358351453306873+1 0.000000000000000+0
      1853 3.654708302635733+1 1.282557537451878+1 0.000000000000000+0
      1854 3.706818446028120+1 1.193603312892203+1 0.000000000000000+0
      1855 3.763952130442312+1 1.100000699683351+1 0.000000000000000+0
      1856 3.846907018778838+1 1.019612074079435+1 0.000000000000000+0
      1857 3.932537910076828+1 9.426460520827671+0 0.000000000000000+0
      1858 4.017158928508138+1 8.690293135184843+0 0.000000000000000+0
      1859 4.101413472213074+1 7.956491874501786+0 0.000000000000000+0
      1860 4.188240152925534+1 7.290355298102396+0 0.000000000000000+0
      1861 4.278499962518497+1 6.608790176866116+0 0.000000000000000+0
      1862 5.507864247521128+1 4.995534423843506+0 0.000000000000000+0
      1863 5.508691061128958+1 5.991559023800146+0 0.000000000000000+0
      1864 5.507274124742172+1 7.003216322384268+0 0.000000000000000+0
      1865 5.504883232250416+1 8.000274011199362+0 0.000000000000000+0
      1866 5.504408115308670+1 9.009693199237022+0 0.000000000000000+0
      1867 5.505013860974784+1 1.002328494765772+1 0.000000000000000+0
      1868 5.505210968657804+1 1.103818376145132+1 0.000000000000000+0
      1869 5.506070059321896+1 1.203315313519263+1 0.000000000000000+0
      1870 5.500056189525924+1 1.302896515028208+1 0.000000000000000+0
      1871 5.501987592685906+1 1.402694386126346+1 0.000000000000000+0
      1872 5.507797264632352+1 1.501532634995078+1 0.000000000000000+0
      1873 5.514732576011794+1 1.598868502312942+1 0.000000000000000+0
      1874 5.518169670017862+1 1.694303617120613+1 0.000000000000000+0
      1875 5.514985434064402+1 1.789656895425202+1 0.000000000000000+0
      1876 5.499644912657532+1 1.887842357110122+1 0.000000000000000+0
      1877 5.473515963154640+1 1.994277274971914+1 0.000000000000000+0
      1878 5.492384807920306+1 2.105931711160705+1 0.000000000000000+0
      1879 5.509571496735056+1 2.208448000775751+1 0.000000000000000+0
      1880 5.527724645756508+1 2.304993855699976+1 0.000000000000000+0
      1881 5.544576567937190+1 2.393610567581725+1 0.000000000000000+0
      1882 3.282850510048246+1 1.769268043763957+1 0.000000000000000+0
      1883 3.299744626486098+1 1.690736657003107+1 0.000000000000000+0
      1884 3.326377474843529+1 1.589095049152004+1 0.000000000000000+0
      1885 3.311317582439140+1 1.481984045729268+1 0.000000000000000+0
      1886 3.304360398531450+1 1.381724825236665+1 0.000000000000000+0
      1887 3.307163195656785+1 1.282494354099934+1 0.000000000000000+0
      1888 3.311683246446349+1 1.181583175889952+1 0.000000000000000+0
      1889 3.312949446765437+1 1.082252802513351+1 0.000000000000000+0
      1890 3.309062965341769+1 9.836955352616895+0 0.000000000000000+0
      1891 3.301649921647790+1 8.862771608704612+0 0.000000000000000+0
      1892 3.295389361399103+1 7.873308445474958+0 0.000000000000000+0
      1893 3.292551575161511+1 6.904917861510752+0 0.000000000000000+0
      1894 3.293065933018115+1 5.932995690360362+0 0.000000000000000+0
      1895 3.295714482959769+1 4.967616788947972+0 0.000000000000000+0
      1896 5.506128583057020+1 3.993587535744862+0 0.000000000000000+0
      1897 5.408277776809904+1 3.992331196607700+0 0.000000000000000+0
      1898 5.310395695796674+1 3.979411463260902+0 0.000000000000000+0
      1899 5.213430955418344+1 3.975599641326443+0 0.000000000000000+0
      1900 5.113900033674386+1 4.025962195445140+0 0.000000000000000+0
      1901 5.009989761111954+1 4.155162154501297+0 0.000000000000000+0
      1902 4.897143555748600+1 4.351416819582929+0 0.000000000000000+0
      1903 4.785139830766562+1 4.116099497403576+0 0.000000000000000+0
      1904 4.692313008390448+1 3.828691232799221+0 0.000000000000000+0
      1905 4.599829220616004+1 3.821660427270236+0 0.000000000000000+0
      1906 4.504446536249650+1 3.871881056983353+0 0.000000000000000+0
      1907 4.405668959676234+1 3.898934788653062+0 0.000000000000000+0
      1908 4.305262031612412+1 3.992731856293081+0 0.000000000000000+0
      1909 4.205326543108446+1 3.958871242562235+0 0.000000000000000+0
      1910 4.099270892274208+1 4.221923409555920+0 0.000000000000000+0
      1911 3.989290659072248+1 4.117496624485801+0 0.000000000000000+0
      1912 3.886432734461432+1 4.040639396940519+0 0.000000000000000+0
      1913 3.787536709591887+1 3.985548830261589+0 0.000000000000000+0
      1914 3.688096524681249+1 3.948697053493950+0 0.000000000000000+0
      1915 3.589613780802241+1 3.926890595894130+0 0.000000000000000+0
      1916 3.492284382863073+1 3.930184339232500+0 0.000000000000000+0
      1917 3.395767676922226+1 3.951475053090997+0 0.000000000000000+0
      1918 3.298009248305944+1 3.985429926852866+0 0.000000000000000+0
      1919 5.561000704129252+1 2.467304864338443+1 0.000000000000000+0
      1920 3.257799870796508+1 1.934645377951831+1 0.000000000000000+0
      1921 4.832804665894840+1 5.080749883236334+0 0.000000000000000+0
      1922 4.739869486266792+1 5.121024167550652+0 0.000000000000000+0
      1923 4.633272374172438+1 5.600353787259476+0 0.000000000000000+0
      1924 4.519951207546464+1 5.968254855858848+0 0.000000000000000+0
      1925 4.429959372632898+1 6.702369110444602+0 0.000000000000000+0
      1926 3.363833052141198+1 2.559473559301328+1 0.000000000000000+0
      1927 3.485755212766429+1 2.589324619009815+1 0.000000000000000+0
      1928 3.385778701430937+1 2.623089959283732+1 0.000000000000000+0
      1929 3.293702535370629+1 2.538965402839098+1 0.000000000000000+0
      1930 3.289769270560285+1 2.622057746596589+1 0.000000000000000+0
      1931 3.785018025588231+1 2.707222843656342+1 0.000000000000000+0
      1932 3.266992023332510+1 2.098207219664862+1 0.000000000000000+0
      1933 3.293237446366028+1 2.012706630094039+1 0.000000000000000+0
      1934 3.360811981579572+1 1.934836405091429+1 0.000000000000000+0
      1935 3.418390662460346+1 1.857363150823759+1 0.000000000000000+0
      1936 3.465341565715908+1 1.772612564882427+1 0.000000000000000+0
      1937 3.509944077057478+1 1.685803155327015+1 0.000000000000000+0
      1938 3.559912419001080+1 1.598737096026624+1 0.000000000000000+0
      1939 3.605891622833970+1 1.506186856718188+1 0.000000000000000+0
      1940 3.665328797398790+1 1.419332296881983+1 0.000000000000000+0
      1941 3.726901897786465+1 1.335296789571054+1 0.000000000000000+0
      1942 3.783681288218374+1 1.247268277932268+1 0.000000000000000+0
      1943 3.847122296009162+1 1.161221442716195+1 0.000000000000000+0
      1944 3.923330160167193+1 1.084179773828066+1 0.000000000000000+0
      1945 4.004515809389625+1 1.010178535337452+1 0.000000000000000+0
      1946 4.086305300052889+1 9.397811007797065+0 0.000000000000000+0
      1947 4.169667196862840+1 8.693078922547876+0 0.000000000000000+0
      1948 4.256544525583472+1 8.026858261984389+0 0.000000000000000+0
      1949 4.343363740307042+1 7.363247832016548+0 0.000000000000000+0
      1950 3.273389188687110+1 2.454338158605548+1 0.000000000000000+0
      1951 3.340455088311386+1 2.478603755796390+1 0.000000000000000+0
      1952 3.416078261842938+1 2.518073382631549+1 0.000000000000000+0
      1953 3.592387152719931+1 2.610266321365946+1 0.000000000000000+0
      1954 3.755774450969045+1 2.641032851154371+1 0.000000000000000+0
      1955 3.683338286294588+1 2.627586358408210+1 0.000000000000000+0
      1956 3.998174248684872+1 2.687439656285875+1 0.000000000000000+0
      1957 3.884059588458312+1 2.664694931210430+1 0.000000000000000+0
      1958 3.688426325972000+1 2.712945275879906+1 0.000000000000000+0
      1959 3.592754461963454+1 2.707675194493515+1 0.000000000000000+0
      1960 3.492954557897192+1 2.701480106725375+1 0.000000000000000+0
      1961 3.392280363999844+1 2.711991792349014+1 0.000000000000000+0
      1962 3.289592172936679+1 2.712852496903019+1 0.000000000000000+0
      1963 3.298466773655208+1 2.988237637283289+0 0.000000000000000+0
      1964 3.396737023629955+1 2.973229254192772+0 0.000000000000000+0
      1965 3.495487006321579+1 2.960365947204414+0 0.000000000000000+0
      1966 3.594783589936708+1 2.958175533906713+0 0.000000000000000+0
      1967 3.693656246242500+1 2.972662914960947+0 0.000000000000000+0
      1968 3.793619034764540+1 2.998333711643511+0 0.000000000000000+0
      1969 3.894275139844711+1 3.028812650525670+0 0.000000000000000+0
      1970 3.996935922102200+1 3.063772705632953+0 0.000000000000000+0
      1971 4.101120917783120+1 3.091785438324722+0 0.000000000000000+0
      1972 4.202796950890184+1 2.997287219323352+0 0.000000000000000+0
      1973 4.304881564000246+1 2.962781324225434+0 0.000000000000000+0
      1974 4.403699570590789+1 2.919762227641979+0 0.000000000000000+0
      1975 4.503249640801904+1 2.893976394908243+0 0.000000000000000+0
      1976 4.600866719461506+1 2.889213394191040+0 0.000000000000000+0
      1977 4.698665439765360+1 2.918524641313818+0 0.000000000000000+0
      1978 4.797230793604416+1 3.060212985537566+0 0.000000000000000+0
      1979 4.900008888152194+1 3.171912062142405+0 0.000000000000000+0
      1980 5.003886162698302+1 3.112500172829334+0 0.000000000000000+0
      1981 5.106429938486574+1 3.041992731158465+0 0.000000000000000+0
      1982 5.206679014697164+1 2.995920639320760+0 0.000000000000000+0
      1983 5.305972599927804+1 2.991342110234789+0 0.000000000000000+0
      1984 5.405156027412154+1 2.992304950616569+0 0.000000000000000+0
      1985 5.503422452393258+1 2.997213667543684+0 0.000000000000000+0
      1986 3.199417729471718+1 3.002250222620071+0 0.000000000000000+0
      1987 3.199384380258892+1 4.000565200668623+0 0.000000000000000+0
      1988 3.197568956230038+1 4.988970253641376+0 0.000000000000000+0
      1989 3.195691563788655+1 5.967443981897362+0 0.000000000000000+0
      1990 3.195353242412395+1 6.941777799371944+0 0.000000000000000+0
      1991 3.197521930786063+1 7.931730204885946+0 0.000000000000000+0
      1992 3.201485183785040+1 8.920247969662370+0 0.000000000000000+0
      1993 3.205426741063846+1 9.909759356184829+0 0.000000000000000+0
      1994 3.207820526620256+1 1.091328163698804+1 0.000000000000000+0
      1995 3.206711065877800+1 1.190552701509129+1 0.000000000000000+0
      1996 3.205502975934061+1 1.289292198553061+1 0.000000000000000+0
      1997 3.204834246088552+1 1.390426550331948+1 0.000000000000000+0
      1998 3.208024547826748+1 1.492447191549480+1 0.000000000000000+0
      1999 3.212852401990145+1 1.596364496485685+1 0.000000000000000+0
      2000 3.204819580867578+1 1.702111611411895+1 0.000000000000000+0
      2001 3.208763960601221+1 1.811929191026209+1 0.000000000000000+0
      2002 3.183481976456729+1 1.911295134369312+1 0.000000000000000+0
      2003 3.188911512475890+1 2.006737675370749+1 0.000000000000000+0
      2004 3.184871116269162+1 2.100338642752011+1 0.000000000000000+0
      2005 3.201207429757621+1 2.193729571973855+1 0.000000000000000+0
      2006 3.197220431906098+1 2.293758958861497+1 0.000000000000000+0
      2007 3.195040350839402+1 2.394924211455864+1 0.000000000000000+0
      2008 3.206560756315295+1 2.500141613621624+1 0.000000000000000+0
      2009 3.195426837252905+1 2.605590305595838+1 0.000000000000000+0
      2010 3.192858390006372+1 2.705785716086211+1 0.000000000000000+0
      2011 5.610743834196676+1 2.646160575222772+1 0.000000000000000+0
      2012 5.613142723186940+1 2.556423475550569+1 0.000000000000000+0
      2013 5.633095515644120+1 2.472777130262251+1 0.000000000000000+0
      2014 5.630159295487438+1 2.385400599917935+1 0.000000000000000+0
      2015 5.619660222040400+1 2.294112150163426+1 0.000000000000000+0
      2016 5.607748778300488+1 2.198353613698650+1 0.000000000000000+0
      2017 5.596118108251408+1 2.098225728727665+1 0.000000000000000+0
      2018 5.588396267851972+1 1.995225820592598+1 0.000000000000000+0
      2019 5.598758974603306+1 1.894419881107245+1 0.000000000000000+0
      2020 5.607364992857224+1 1.795023459391181+1 0.000000000000000+0
      2021 5.610805710743840+1 1.695948711615208+1 0.000000000000000+0
      2022 5.609593872698352+1 1.598043389828338+1 0.000000000000000+0
      2023 5.605885308517014+1 1.500066640548457+1 0.000000000000000+0
      2024 5.603285415764666+1 1.401495946376163+1 0.000000000000000+0
      2025 5.601844243662956+1 1.301739335770494+1 0.000000000000000+0
      2026 5.604409791293374+1 1.202962783540638+1 0.000000000000000+0
      2027 5.603892397332752+1 1.102476149794976+1 0.000000000000000+0
      2028 5.603571292423266+1 1.001841039007636+1 0.000000000000000+0
      2029 5.603207619329528+1 9.010870951697038+0 0.000000000000000+0
      2030 5.604273905608842+1 8.014957974707734+0 0.000000000000000+0
      2031 5.604789421694202+1 7.007419654902856+0 0.000000000000000+0
      2032 5.604904543345998+1 5.999825257580870+0 0.000000000000000+0
      2033 5.604865660616036+1 4.998896835825546+0 0.000000000000000+0
      2034 5.603454423039816+1 3.998643037901887+0 0.000000000000000+0
      2035 5.602401893013720+1 2.998859400864831+0 0.000000000000000+0
      2036 5.610170455983032+1 2.723613552600221+1 0.000000000000000+0
      2037 4.862877698313444+1 5.863367393255546+0 0.000000000000000+0
      2038 4.900301304576810+1 6.743517746208746+0 0.000000000000000+0
      2039 4.941860598640300+1 7.638845740851066+0 0.000000000000000+0
      2040 4.982999844736428+1 8.559855332650130+0 0.000000000000000+0
      2041 5.016334167327880+1 9.510049291070642+0 0.000000000000000+0
      2042 5.047590243442572+1 1.046083995809315+1 0.000000000000000+0
      2043 5.081107922867098+1 1.142331141810630+1 0.000000000000000+0
      2044 5.124346157460340+1 1.235467118716189+1 0.000000000000000+0
      2045 5.166992620395870+1 1.333756734125729+1 0.000000000000000+0
      2046 5.192320153661552+1 1.439090850837650+1 0.000000000000000+0
      2047 5.214084189055448+1 1.542467791902402+1 0.000000000000000+0
      2048 5.237166094800740+1 1.642585874716894+1 0.000000000000000+0
      2049 5.264739143299896+1 1.740955543160134+1 0.000000000000000+0
      2050 5.308095105974798+1 1.839843775205443+1 0.000000000000000+0
      2051 5.324891069316460+1 1.942948594208392+1 0.000000000000000+0
      2052 5.367037190724364+1 2.032859410943614+1 0.000000000000000+0
      2053 5.392654402649164+1 2.132367598650267+1 0.000000000000000+0
      2054 5.413763133808428+1 2.232144425885683+1 0.000000000000000+0
      2055 5.437866896404578+1 2.330521165148797+1 0.000000000000000+0
      2056 5.465804097868360+1 2.429319177717682+1 0.000000000000000+0
      2057 5.510439858764336+1 2.530673223864688+1 0.000000000000000+0
      2058 5.519908017720592+1 2.637194756142251+1 0.000000000000000+0
      2059 5.535287220131838+1 2.732708154187065+1 0.000000000000000+0
      2060 4.253350658410532+1 2.824315254640398+1 0.000000000000000+0
      2061 4.771307087096524+1 6.127694820492614+0 0.000000000000000+0
      2062 4.676747551197288+1 6.506975191627304+0 0.000000000000000+0
      2063 4.578748229178816+1 6.919239243966382+0 0.000000000000000+0
      2064 4.491494199616637+1 7.511925149329028+0 0.000000000000000+0
      2065 4.405515965271135+1 8.147781008346135+0 0.000000000000000+0
      2066 4.320739534599599+1 8.795633369119654+0 0.000000000000000+0
      2067 4.237796214268342+1 9.434278751375597+0 0.000000000000000+0
      2068 4.155502952905506+1 1.009611042641526+1 0.000000000000000+0
      2069 4.074648837893955+1 1.076648444391039+1 0.000000000000000+0
      2070 3.996431315028390+1 1.146818809323143+1 0.000000000000000+0
      2071 3.923291781002813+1 1.221026194295428+1 0.000000000000000+0
      2072 3.859664738420596+1 1.303539366986410+1 0.000000000000000+0
      2073 3.803426955855076+1 1.389377756044932+1 0.000000000000000+0
      2074 3.746267360699808+1 1.474496682244503+1 0.000000000000000+0
      2075 3.690726783170621+1 1.560514351147786+1 0.000000000000000+0
      2076 3.283339150259901+1 2.380077101221645+1 0.000000000000000+0
      2077 3.297593961821773+1 2.287616971408387+1 0.000000000000000+0
      2078 3.315002666814743+1 2.178269772999395+1 0.000000000000000+0
      2079 3.377908852525286+1 2.081050286097708+1 0.000000000000000+0
      2080 3.439117145943782+1 1.994710428037615+1 0.000000000000000+0
      2081 3.494952485545054+1 1.911055539371449+1 0.000000000000000+0
      2082 3.544937543374142+1 1.824866875169057+1 0.000000000000000+0
      2083 3.593468272606785+1 1.738032159289764+1 0.000000000000000+0
      2084 3.642867660056208+1 1.648494559912329+1 0.000000000000000+0
      2085 3.368613370098946+1 2.401976236779968+1 0.000000000000000+0
      2086 3.451208109194988+1 2.440057390511336+1 0.000000000000000+0
      2087 3.532373640876758+1 2.488510623328888+1 0.000000000000000+0
      2088 3.625602627185946+1 2.519379246995761+1 0.000000000000000+0
      2089 3.716816289695680+1 2.549267780954844+1 0.000000000000000+0
      2090 3.804015593955096+1 2.589842645557380+1 0.000000000000000+0
      2091 4.099322378941371+1 2.708414431583336+1 0.000000000000000+0
      2092 4.191162362497556+1 2.730730027787051+1 0.000000000000000+0
      2093 4.274619084647879+1 2.755709608293861+1 0.000000000000000+0
      2094 4.811408767631794+1 7.055964009886458+0 0.000000000000000+0
      2095 4.853834235752514+1 7.960876032637950+0 0.000000000000000+0
      2096 4.891375676486320+1 8.895689265432312+0 0.000000000000000+0
      2097 4.925359211288820+1 9.842363513233504+0 0.000000000000000+0
      2098 4.957298798396748+1 1.079996155183417+1 0.000000000000000+0
